Unnamed: 0,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
34,2020-10-08 16:01:49,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@Opoyis The lockdown in Spain was strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory social distancing and mask wearing do not work. The UK coronavirus restrictions will achieve nothing.,1.3142345542538158e+18,0.0,[],The lockdown in Spain was strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory social distancing and mask wearing do not work. The UK coronavirus restrictions will achieve nothing.,"['the', 'lockdown', 'spain', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'even', 'restrict', 'spanish', 'case', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'social', 'distanc', 'mask', 'wear', 'work', 'the', 'UK', 'coronaviru', 'restrict', 'achiev', 'noth']"
45,2020-10-08 16:06:04,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@MrDJones The lockdown in Spain was very strict. In Spain face coverings must be worn both inside and outdoors. Despite this cases in Spain skyrocketed throughout September. Mandatory social distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve nothing.,1.3142356218971054e+18,0.0,[],The lockdown in Spain was very strict. In Spain face coverings must be worn both inside and outdoors. Despite this cases in Spain skyrocketed throughout September. Mandatory social distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve nothing.,"['the', 'lockdown', 'spain', 'strict', 'In', 'spain', 'face', 'cover', 'must', 'worn', 'insid', 'outdoor', 'despit', 'case', 'spain', 'skyrocket', 'throughout', 'septemb', 'mandatori', 'social', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'coronaviru', 'restrict', 'achiev', 'noth']"
16,2020-10-08 16:07:02,56911.0,27005.0,en,"Los Angeles, CA",6.0,HeyNickMitchell,RT @alastair_benn: This is fascinating - universal social distancing leads to an *increase* in covid-related mortality albeit spread out ov…,1.3142358676580352e+18,0.0,[],: This is fascinating - universal social distancing leads to an *increase* in covid-related mortality albeit spread out ov,"[':', 'thi', 'fascin', '-', 'univers', 'social', 'distanc', 'lead', '*', 'increas', '*', 'covid-rel', 'mortal', 'albeit', 'spread', 'ov']"
30,2020-10-08 16:09:40,30856.0,3198.0,en,"Philadelphia, PA",0.0,charlesthomas,"I had an idea in this morning, and it's cockamamie for sure, but it's also legally arguable. Trump had a rally near Harrisburg two weeks ago. Ths'ds of people, most w/o masks, and no distancing. If anyone dies from COVID charge him with involuntary manslaughter (1/_)",1.3142365278877573e+18,0.0,[],"I had an idea in this morning, and it's cockamamie for sure, but it's also legally arguable. Trump had a rally near Harrisburg two weeks ago. Ths'ds of people, most w/o masks, and no distancing. If anyone dies from COVID charge him with involuntary manslaughter (1/_)","['idea', 'morn', ""'s"", 'cockamami', 'sure', ""'s"", 'also', 'legal', 'arguabl', 'trump', 'ralli', 'near', 'harrisburg', 'two', 'week', 'ago', ""ths'd"", 'peopl', 'w/o', 'mask', 'distanc', 'If', 'anyon', 'die', 'covid', 'charg', 'involuntari', 'manslaught', '1/_']"
2,2020-10-08 16:09:44,13942.0,122.0,en,"Dallas, TX",0.0,peppermarlow,@ScottWalker @VP @Mike_Pence @marcshort45 @marty_obst So safe! No masks no social distancing. @VP you are setting such a poor example especially being the Covid Tsar.,1.3142365438596751e+18,0.0,[],So safe! No masks no social distancing. you are setting such a poor example especially being the Covid Tsar.,"['So', 'safe', '!', 'No', 'mask', 'social', 'distanc', 'set', 'poor', 'exampl', 'especi', 'covid', 'tsar']"
1,2020-10-08 16:10:34,11494.0,851.0,en,New York City,2.0,MugsAsGifts,RT @gabrielfoley: Grim warning Aussies face TWO YEARS of social distancing - and no overseas trips until EVERYONE is vaccinated from COVID-…,1.3142367546402202e+18,0.0,[],: Grim warning Aussies face TWO YEARS of social distancing - and no overseas trips until EVERYONE is vaccinated from COVID-,"[':', 'grim', 'warn', 'aussi', 'face', 'two', 'year', 'social', 'distanc', '-', 'oversea', 'trip', 'everyon', 'vaccin', 'covid-']"
43,2020-10-08 16:11:28,19343.0,1101.0,en,Hollywood,0.0,PeterSers,"I’ve now been to gyms in THREE different states, TX, OK, and AR during Covid, and they are all practicing CDC guidelines: Temp Checks Social distancing Extra cleaning Waivers WHY THE FUCK CAN’T THEY DO THIS IN CA? #gymsareessential",1.314236980444762e+18,0.0,['gymsareessential'],"Ive now been to gyms in THREE different states, TX, OK, and AR during Covid, and they are all practicing CDC guidelines: Temp Checks Social distancing Extra cleaning Waivers WHY THE FUCK CANT THEY DO THIS IN CA?","['ive', 'gym', 'three', 'differ', 'state', 'TX', 'OK', 'AR', 'covid', 'practic', 'cdc', 'guidelin', ':', 'temp', 'check', 'social', 'distanc', 'extra', 'clean', 'waiver', 'whi', 'the', 'fuck', 'cant', 'they', 'DO', 'thi', 'IN', 'CA']"
33,2020-10-08 16:12:40,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@griffiths_clive @MailOnline The Spanish lockdown was particularly strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. The UK coronavirus restrictions will achieve nothing.,1.314237285177725e+18,0.0,[],The Spanish lockdown was particularly strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. The UK coronavirus restrictions will achieve nothing.,"['the', 'spanish', 'lockdown', 'particularli', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'even', 'restrict', 'spanish', 'case', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'the', 'UK', 'coronaviru', 'restrict', 'achiev', 'noth']"
22,2020-10-08 16:13:06,10322.0,28.0,en,"California, USA",0.0,JulieStJH,"@ScottWalker @VP @Mike_Pence @marcshort45 @marty_obst The head of the Coronavirus task force is not wearing a mask or social distancing. Thank you for once again pointing out why we should not vote for this selfish, careless, reckless administration.",1.3142373939484795e+18,0.0,[],"The head of the Coronavirus task force is not wearing a mask or social distancing. Thank you for once again pointing out why we should not vote for this selfish, careless, reckless administration.","['the', 'head', 'coronaviru', 'task', 'forc', 'wear', 'mask', 'social', 'distanc', 'thank', 'point', 'vote', 'selfish', 'careless', 'reckless', 'administr']"
23,2020-10-08 16:13:12,28636.0,18347.0,en,"California, USA",0.0,Ellars,"@CityofRedlands @SBCounty Open the county? San Bernardino County has done one of the poorest jobs with handling the covid crisis. We need more mask mandates and social distancing requirements in addition to testing. Testing alone doesn't work, as shown by what's happening at the White House. #COVID19",1.314237416501203e+18,1.0,['COVID19'],"Open the county? San Bernardino County has done one of the poorest jobs with handling the covid crisis. We need more mask mandates and social distancing requirements in addition to testing. Testing alone doesn't work, as shown by what's happening at the White House.","['open', 'counti', 'san', 'bernardino', 'counti', 'done', 'one', 'poorest', 'job', 'handl', 'covid', 'crisi', 'We', 'need', 'mask', 'mandat', 'social', 'distanc', 'requir', 'addit', 'test', 'test', 'alon', ""n't"", 'work', 'shown', ""'s"", 'happen', 'white', 'hous']"
47,2020-10-08 16:13:32,33573.0,307.0,en,Wishing I was home in Hawai’i,0.0,BrandeeNoel_YO,6 family members have Covid and 2 are in hospital because of it and yet I still have to watch dumb fucks trying to fight for their “right” not to wear masks and people having a gay ol’ time not social distancing.,1.3142375001692938e+18,0.0,[],family members have Covid and are in hospital because of it and yet I still have to watch dumb fucks trying to fight for their right not to wear masks and people having a gay ol time not social distancing.,"['famili', 'member', 'covid', 'hospit', 'yet', 'still', 'watch', 'dumb', 'fuck', 'tri', 'fight', 'right', 'wear', 'mask', 'peopl', 'gay', 'ol', 'time', 'social', 'distanc']"
18,2020-10-09 17:22:02,13597.0,2263.0,en,"Seattle, WA",5.0,SeattleBryn,"RT @CancerCytopath: After months of social distancing, job losses, and shuttered businesses and schools amid #COVID19, mental health expert…",1.314617126565499e+18,0.0,['COVID19'],": After months of social distancing, job losses, and shuttered businesses and schools amid , mental health expert","[':', 'after', 'month', 'social', 'distanc', 'job', 'loss', 'shutter', 'busi', 'school', 'amid', 'mental', 'health', 'expert']"
40,2020-10-09 17:22:19,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@StrictlyLaw1 The lockdown in Spain was extremely strict. In Spain masks must be worn inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory social distancing/mask wearing does not work. Boris's draconian coronavirus restrictions will achieve nothing.,1.3146172010480722e+18,0.0,[],The lockdown in Spain was extremely strict. In Spain masks must be worn inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory social distancing/mask wearing does not work. Boris's draconian coronavirus restrictions will achieve nothing.,"['the', 'lockdown', 'spain', 'extrem', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'despit', 'case', 'spain', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'social', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'draconian', 'coronaviru', 'restrict', 'achiev', 'noth']"
14,2020-10-09 17:23:56,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@LamontC76925238 The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,1.314617607383855e+18,0.0,[],The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,"['the', 'spanish', 'lockdown', 'particularli', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'despit', 'spanish', 'case', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'arbitrari', 'coronaviru', 'restrict', 'achiev', 'noth']"
7,2020-10-09 17:26:00,1081.0,6828.0,en,"Thorofare, NJ",3.0,InfectDisNews,"Relaxing social distancing measures in the United States led to “an immediate and significant reversal” in gains made against #COVID19, researchers reported in Clinical Infectious Diseases.",1.3146181282493768e+18,0.0,['COVID19'],"Relaxing social distancing measures in the United States led to an immediate and significant reversal in gains made against , researchers reported in Clinical Infectious Diseases.","['relax', 'social', 'distanc', 'measur', 'unit', 'state', 'led', 'immedi', 'signific', 'revers', 'gain', 'made', 'research', 'report', 'clinic', 'infecti', 'diseas']"
16,2020-10-09 17:30:11,236.0,75.0,en,"Lakeland, FL",0.0,RalphGerber7,"so those prisoners that had distancing in The Tombs will now be outsourced to four “satellite jails” with less room in each. Let’s see: overcrowding, increased violence, greater exposure to Covid, less safe for staff...so what’s the upside of this?",1.3146191807931064e+18,0.0,[],"so those prisoners that had distancing in The Tombs will now be outsourced to four satellite jails with less room in each. Lets see: overcrowding, increased violence, greater exposure to Covid, less safe for staff...so whats the upside of this?","['prison', 'distanc', 'the', 'tomb', 'outsourc', 'four', 'satellit', 'jail', 'less', 'room', 'let', 'see', ':', 'overcrowd', 'increas', 'violenc', 'greater', 'exposur', 'covid', 'less', 'safe', 'staff', '...', 'what', 'upsid']"
26,2020-10-09 17:31:08,34265.0,2786.0,en,CA,84.0,TheMrsLevy,"RT @CompoundBoss: If Covid is so contagious that we need masks, shields, plexiglass &amp; distancing to protect everyone from it, why do they h…",1.3146194197468037e+18,0.0,[],": If Covid is so contagious that we need masks, shields, plexiglass &amp; distancing to protect everyone from it, why do they h","[':', 'If', 'covid', 'contagi', 'need', 'mask', 'shield', 'plexiglass', '&', 'amp', 'distanc', 'protect', 'everyon', 'h']"
8,2020-10-09 17:32:09,1698.0,169.0,en,"Bay Village, OH",0.0,baylacrosse,"@brlax @OHSAASports @GovMikeDeWine Masks are not the only way to protect against COVID spread... distancing, contact tracing, hand washing, cleaning, etc all okay a role. And many people started wearing them before the mandate. But to claim masks make no difference is dangerously stupid.",1.3146196725500475e+18,0.0,[],"Masks are not the only way to protect against COVID spread... distancing, contact tracing, hand washing, cleaning, etc all okay a role. And many people started wearing them before the mandate. But to claim masks make no difference is dangerously stupid.","['mask', 'way', 'protect', 'covid', 'spread', '...', 'distanc', 'contact', 'trace', 'hand', 'wash', 'clean', 'etc', 'okay', 'role', 'and', 'mani', 'peopl', 'start', 'wear', 'mandat', 'but', 'claim', 'mask', 'make', 'differ', 'danger', 'stupid']"
38,2020-10-09 17:36:27,112359.0,113.0,en,"phx, az",3189.0,feleciia,"RT @nytimes: No masks, no social distancing, no quarantine. The White House coronavirus outbreak has reached dozens — and it seems the adm…",1.3146207579939553e+18,0.0,[],": No masks, no social distancing, no quarantine. The White House coronavirus outbreak has reached dozens and it seems the adm","[':', 'No', 'mask', 'social', 'distanc', 'quarantin', 'the', 'white', 'hous', 'coronaviru', 'outbreak', 'reach', 'dozen', 'seem', 'adm']"
32,2020-10-09 17:41:25,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@Miles_Schofield The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,1.3146220046880236e+18,0.0,[],The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,"['the', 'spanish', 'lockdown', 'particularli', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'despit', 'case', 'spain', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'arbitrari', 'coronaviru', 'restrict', 'achiev', 'noth']"
30,2020-10-09 17:44:32,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@gk_ben Spain's lockdown was extremely strict. In Spain masks are mandatory both indoors and outdoors. Despite this Spanish cases skyrocketed in September. Mandatory distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve absolutely nothing. He is a buffoon.,1.3146227926425068e+18,0.0,[],Spain's lockdown was extremely strict. In Spain masks are mandatory both indoors and outdoors. Despite this Spanish cases skyrocketed in September. Mandatory distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve absolutely nothing. He is a buffoon.,"['spain', ""'s"", 'lockdown', 'extrem', 'strict', 'In', 'spain', 'mask', 'mandatori', 'indoor', 'outdoor', 'despit', 'spanish', 'case', 'skyrocket', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'coronaviru', 'restrict', 'achiev', 'absolut', 'noth', 'He', 'buffoon']"
8,2020-10-09 17:46:47,36939.0,1784.0,en,"Hallandale Beach, FL",12.0,jvellana,"Someone just sent me this pic from a presser the governor held today in Panama City. No masks, distancing. Crowded indoor space. What could go wrong? Meanwhile, I just found out another person I know died of COVID. These folks need to set a better example for the people of FL.",1.3146233575356293e+18,1.0,[],"Someone just sent me this pic from a presser the governor held today in Panama City. No masks, distancing. Crowded indoor space. What could go wrong? Meanwhile, I just found out another person I know died of COVID. These folks need to set a better example for the people of FL.","['someon', 'sent', 'pic', 'presser', 'governor', 'held', 'today', 'panama', 'citi', 'No', 'mask', 'distanc', 'crowd', 'indoor', 'space', 'what', 'could', 'go', 'wrong', 'meanwhil', 'found', 'anoth', 'person', 'know', 'die', 'covid', 'these', 'folk', 'need', 'set', 'better', 'exampl', 'peopl', 'FL']"
2,2020-10-09 17:48:52,73795.0,3550.0,en,"Florida, USA",607.0,1Terry,RT @AnBeOnd: Two Peas in A Pod... No mask? No 6 feet social distancing Governor Cuomo? You’re brother goes out with COVID... no mask no soc…,1.3146238832287048e+18,0.0,[],: Two Peas in A Pod... No mask? No feet social distancing Governor Cuomo? Youre brother goes out with COVID... no mask no soc,"[':', 'two', 'pea', 'A', 'pod', '...', 'No', 'mask', 'No', 'feet', 'social', 'distanc', 'governor', 'cuomo', 'your', 'brother', 'goe', 'covid', '...', 'mask', 'soc']"
7,2020-10-09 17:51:15,49369.0,2388.0,en,"Eccles Building, Washington DC",75.0,Gold_Bitches,"RT @HegKong: Will you still be taking the Covid vaccine, knowing that the mask mandates &amp; social distancing orders will not be rolled back?…",1.314624479142662e+18,0.0,[],": Will you still be taking the Covid vaccine, knowing that the mask mandates &amp; social distancing orders will not be rolled back?","[':', 'will', 'still', 'take', 'covid', 'vaccin', 'know', 'mask', 'mandat', '&', 'amp', 'social', 'distanc', 'order', 'roll', 'back']"
43,2020-10-05 08:12:15,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@ZigmanSara @Satir_n_sarcasm Look at Spain. Their lockdown was very strict. In Spain masks must be worn indoors and outdoors. Despite this the number of cases there rose sharply in September. Mandatory distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve absolutely nothing.,1.313029220608729e+18,0.0,[],Look at Spain. Their lockdown was very strict. In Spain masks must be worn indoors and outdoors. Despite this the number of cases there rose sharply in September. Mandatory distancing/mask wearing does not work. Boris's coronavirus restrictions will achieve absolutely nothing.,"['look', 'spain', 'their', 'lockdown', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'indoor', 'outdoor', 'despit', 'number', 'case', 'rose', 'sharpli', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'coronaviru', 'restrict', 'achiev', 'absolut', 'noth']"
4,2020-10-05 08:19:11,738.0,28.0,en,"Atlantic City, NJ",0.0,Jensuarezreyes,"This got to me 😭💔 all the lives lost , families that are hurting at this very moment. This virus is real and proved to be deadly. So please practice social distancing wear a mask and take care of yourself and others. Sadly the numbers are rising. #PleaseTakeCare #COVID19",1.313030962817708e+18,0.0,"['PleaseTakeCare', 'COVID19']","This got to me all the lives lost , families that are hurting at this very moment. This virus is real and proved to be deadly. So please practice social distancing wear a mask and take care of yourself and others. Sadly the numbers are rising.","['thi', 'got', 'live', 'lost', 'famili', 'hurt', 'moment', 'thi', 'viru', 'real', 'prove', 'deadli', 'So', 'pleas', 'practic', 'social', 'distanc', 'wear', 'mask', 'take', 'care', 'other', 'sadli', 'number', 'rise']"
