Unnamed: 0,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
19,2020-06-04 04:07:38,21791.0,3326.0,en,USA,0.0,GlommenAle,Okay with the protesters/Rioters we can all agree social distancing and mass are no longer a thing! Open up businesses and Covid -19 is over along with the murder Hornets! Get back to work before the unemployed young people destroy our country,1.268393952039727e+18,0.0,[],Okay with the protesters/Rioters we can all agree social distancing and mass are no longer a thing! Open up businesses and Covid is over along with the murder Hornets! Get back to work before the unemployed young people destroy our country,"['okay', 'protesters/riot', 'agre', 'social', 'distanc', 'mass', 'longer', 'thing', '!', 'open', 'busi', 'covid', 'along', 'murder', 'hornet', '!', 'get', 'back', 'work', 'unemploy', 'young', 'peopl', 'destroy', 'countri']"
38,2020-06-04 04:08:55,46150.0,11348.0,en,California,0.0,philipsknowlton,"@CaliConsNews @liquidlaugh That is so last Month. Now, the whole country is racist. Also, social distancing and covid are over.",1.2683942772744397e+18,0.0,[],"That is so last Month. Now, the whole country is racist. Also, social distancing and covid are over.","['that', 'last', 'month', 'now', 'whole', 'countri', 'racist', 'also', 'social', 'distanc', 'covid']"
13,2020-06-04 04:09:26,216927.0,29985.0,en,United States,2.0,OneVoiceUS,Now folks are worried about COVID again - WHILE they break every social distancing rule ever made because they want to march but somehow want to blame the cops for doing their JOB... #SilentNoMore,1.2683944048905216e+18,0.0,['SilentNoMore'],Now folks are worried about COVID again - WHILE they break every social distancing rule ever made because they want to march but somehow want to blame the cops for doing their JOB...,"['now', 'folk', 'worri', 'covid', '-', 'while', 'break', 'everi', 'social', 'distanc', 'rule', 'ever', 'made', 'want', 'march', 'somehow', 'want', 'blame', 'cop', 'job', '...']"
0,2020-06-04 04:10:43,21984.0,2425.0,en,Southern Oregon,0.0,StrahanGlenn,@OregonGovBrown Is Kate Brown joking? The #COVIDー19 virus took a back seat to the tens of thousands of protestors ignoring social distancing rules because the Democrats approve. #Hypocrites,1.2683947262537157e+18,0.0,"['COVIDー19', 'Hypocrites']",Is Kate Brown joking? The virus took a back seat to the tens of thousands of protestors ignoring social distancing rules because the Democrats approve.,"['Is', 'kate', 'brown', 'joke', 'the', 'viru', 'took', 'back', 'seat', 'ten', 'thousand', 'protestor', 'ignor', 'social', 'distanc', 'rule', 'democrat', 'approv']"
34,2020-06-04 04:12:53,270367.0,14011.0,en,"California, USA",2.0,Lee0456lee,RT @OneVoiceUS: Now folks are worried about COVID again - WHILE they break every social distancing rule ever made because they want to marc…,1.2683952721297695e+18,0.0,[],: Now folks are worried about COVID again - WHILE they break every social distancing rule ever made because they want to marc,"[':', 'now', 'folk', 'worri', 'covid', '-', 'while', 'break', 'everi', 'social', 'distanc', 'rule', 'ever', 'made', 'want', 'marc']"
38,2020-06-04 04:13:58,13705.0,614.0,en,444,157.0,EDRIANNNAAA,"RT @jusstlikeb: from covid lockdowns and social distancing to murders, protests, riots, and sexual assault , I know emotions are super high…",1.2683955476619717e+18,0.0,[],": from covid lockdowns and social distancing to murders, protests, riots, and sexual assault , I know emotions are super high","[':', 'covid', 'lockdown', 'social', 'distanc', 'murder', 'protest', 'riot', 'sexual', 'assault', 'know', 'emot', 'super', 'high']"
29,2020-06-04 04:14:48,2251.0,5641.0,en,Philadelphia,0.0,cecemcghee,"The coronavirus is still alive, well, and raging. But yet the protests continue, with most not wearing masks and social distancing is out of the window.",1.268395757784236e+18,0.0,[],"The coronavirus is still alive, well, and raging. But yet the protests continue, with most not wearing masks and social distancing is out of the window.","['the', 'coronaviru', 'still', 'aliv', 'well', 'rage', 'but', 'yet', 'protest', 'continu', 'wear', 'mask', 'social', 'distanc', 'window']"
30,2020-06-04 04:15:33,2610.0,168.0,en,"Washington, DC",3.0,stephanieethomp,@ASlavitt Thank you Andy. I live in DC and I've been wanting to get involved all week but obviously I've been nervous with COVID. I went today and every single person was wearing a mask and the large majority were observing social distancing. Exercising first amendment rights can be safe.,1.2683959426649825e+18,0.0,[],Thank you Andy. I live in DC and I've been wanting to get involved all week but obviously I've been nervous with COVID. I went today and every single person was wearing a mask and the large majority were observing social distancing. Exercising first amendment rights can be safe.,"['thank', 'andi', 'live', 'DC', ""'ve"", 'want', 'get', 'involv', 'week', 'obvious', ""'ve"", 'nervou', 'covid', 'went', 'today', 'everi', 'singl', 'person', 'wear', 'mask', 'larg', 'major', 'observ', 'social', 'distanc', 'exercis', 'first', 'amend', 'right', 'safe']"
4,2020-06-24 20:17:44,1996.0,7263.0,en,San Francisco,3.0,WayneFreedman,"Eddie Bacci--only the 3rd owner of Nave's Bar in Fairfax, Ca. since prohibition ended. With #Covid19 and social distancing, he's the only bar left in town. Nave's closed the day before St. Patrick's Day. Those decorations? Still up. ""We'll celebrate in August."" #abc7now",1.2758858423560028e+18,1.0,"['Covid19', 'abc7now']","Eddie Bacci--only the rd owner of Nave's Bar in Fairfax, Ca. since prohibition ended. With and social distancing, he's the only bar left in town. Nave's closed the day before St. Patrick's Day. Those decorations? Still up. ""We'll celebrate in August.""","['eddi', 'bacci', '--', 'rd', 'owner', 'nave', ""'s"", 'bar', 'fairfax', 'Ca', 'sinc', 'prohibit', 'end', 'with', 'social', 'distanc', ""'s"", 'bar', 'left', 'town', 'nave', ""'s"", 'close', 'day', 'st.', 'patrick', ""'s"", 'day', 'those', 'decor', 'still', '``', 'We', ""'ll"", 'celebr', 'august', ""''""]"
36,2020-06-24 20:17:57,6236.0,24.0,en,kansas city,0.0,FrankScotto8,"@GovInslee @MayorJenny All credibility was lost when you said nothing about Covid and social distancing during riots, looting, and protests in Democrat cities, nor during the declaration of a new country in Seattle. Yet now you want to monitor how people go to the Supermarket?",1.275885898618585e+18,0.0,[],"All credibility was lost when you said nothing about Covid and social distancing during riots, looting, and protests in Democrat cities, nor during the declaration of a new country in Seattle. Yet now you want to monitor how people go to the Supermarket?","['all', 'credibl', 'lost', 'said', 'noth', 'covid', 'social', 'distanc', 'riot', 'loot', 'protest', 'democrat', 'citi', 'declar', 'new', 'countri', 'seattl', 'yet', 'want', 'monitor', 'peopl', 'go', 'supermarket']"
30,2020-06-24 20:21:19,22494.0,517.0,en,Cᴀ|Aᴄᴄʀᴀ,21263.0,merc_edes_t,RT @_Taaooma: Hey guys... let’s stay safe please... practice social distancing or better still quarantine. #COVIDー19,1.275886744114565e+18,0.0,['COVIDー19'],: Hey guys... lets stay safe please... practice social distancing or better still quarantine.,"[':', 'hey', 'guy', '...', 'let', 'stay', 'safe', 'pleas', '...', 'practic', 'social', 'distanc', 'better', 'still', 'quarantin']"
16,2020-06-24 20:22:12,51.0,261.0,en,"New York, USA",0.0,alliecanal8193,"Great conversation with @sagaftra's @TheGabrielle_C on Hollywood's reopening plans amid the #coronavirus Changes will include: frequent COVID-19 testing, closed sets w/ no visitors, on-set 'zones' to maintain social distancing measures, limited 10 hour shoot days &amp; more",1.2758869684806328e+18,1.0,['coronavirus'],"Great conversation with 's on Hollywood's reopening plans amid the Changes will include: frequent COVID-19 testing, closed sets w/ no visitors, on-set 'zones' to maintain social distancing measures, limited hour shoot days &amp; more","['great', 'convers', ""'s"", 'hollywood', ""'s"", 'reopen', 'plan', 'amid', 'chang', 'includ', ':', 'frequent', 'covid-19', 'test', 'close', 'set', 'w/', 'visitor', 'on-set', ""'zone"", 'maintain', 'social', 'distanc', 'measur', 'limit', 'hour', 'shoot', 'day', '&', 'amp']"
22,2020-06-24 20:24:28,935.0,347.0,en,Upstate SC ,0.0,EuniceForSC,Imagine if there was a medication that reduced your chances of getting COVID by 5x. Everyone would want that medication. We have that medicine: mask and social distancing.,1.2758875361796874e+18,0.0,[],Imagine if there was a medication that reduced your chances of getting COVID by x. Everyone would want that medication. We have that medicine: mask and social distancing.,"['imagin', 'medic', 'reduc', 'chanc', 'get', 'covid', 'x', 'everyon', 'would', 'want', 'medic', 'We', 'medicin', ':', 'mask', 'social', 'distanc']"
40,2020-06-24 20:25:01,3533.0,16751.0,en,"Houston, Texas",12.0,GeneforTexas,This response really sums up why we're doomed to suffer from #covid19 for much longer than other nations. Wearing a mask &amp; social distancing is about collectively protecting society a whole. It's not like wearing a seat belt that only protects you.,1.2758876771629015e+18,1.0,['covid19'],This response really sums up why we're doomed to suffer from for much longer than other nations. Wearing a mask &amp; social distancing is about collectively protecting society a whole. It's not like wearing a seat belt that only protects you.,"['thi', 'respons', 'realli', 'sum', ""'re"", 'doom', 'suffer', 'much', 'longer', 'nation', 'wear', 'mask', '&', 'amp', 'social', 'distanc', 'collect', 'protect', 'societi', 'whole', 'It', ""'s"", 'like', 'wear', 'seat', 'belt', 'protect']"
31,2020-06-24 20:25:52,29547.0,1020.0,en,"Clemson, SC",3.0,chriscoxlibrar1,"RT @thestate: Wait staff wearing masks and social distancing is common at many restaurants, but SC officials say coronavirus preventive eff…",1.2758878910639882e+18,0.0,[],": Wait staff wearing masks and social distancing is common at many restaurants, but SC officials say coronavirus preventive eff","[':', 'wait', 'staff', 'wear', 'mask', 'social', 'distanc', 'common', 'mani', 'restaur', 'SC', 'offici', 'say', 'coronaviru', 'prevent', 'eff']"
1,2020-06-24 20:27:29,57911.0,419.0,en,"BV, AR",9.0,AudacityHawk,"RT @IndivisibleLRCA: Gov @AsaHutchinson, this is why AR needs strict mask-wearing &amp; social distancing rules for everyone AR as a #COVID19…",1.2758882982721864e+18,0.0,['COVID19'],": Gov , this is why AR needs strict mask-wearing &amp; social distancing rules for everyone AR as a","[':', 'gov', 'AR', 'need', 'strict', 'mask-wear', '&', 'amp', 'social', 'distanc', 'rule', 'everyon', 'AR']"
30,2020-06-24 20:27:26,141.0,245.0,en,"Boise, ID",0.0,IdahoMedAssn,"If you'd like to see what Idaho's daily #COVID19 case numbers look like now compared to the initial spike in March, check out these graphs provided by @IDHW. A good reminder to keep social distancing and wearing masks in public!",1.2758882863308431e+18,0.0,['COVID19'],"If you'd like to see what Idaho's daily case numbers look like now compared to the initial spike in March, check out these graphs provided by . A good reminder to keep social distancing and wearing masks in public!","['If', ""'d"", 'like', 'see', 'idaho', ""'s"", 'daili', 'case', 'number', 'look', 'like', 'compar', 'initi', 'spike', 'march', 'check', 'graph', 'provid', 'A', 'good', 'remind', 'keep', 'social', 'distanc', 'wear', 'mask', 'public', '!']"
8,2020-06-24 20:27:34,3290.0,57882.0,en,America,25.0,American_Bridge,No masks or social distancing as #COVID19 rages in Arizona. These Republican state lawmakers are recklessly putting their own constituents at risk to boost their re-election chances: #AZleg #AZpol,1.2758883180105892e+18,1.0,"['COVID19', 'AZleg', 'AZpol']",No masks or social distancing as rages in Arizona. These Republican state lawmakers are recklessly putting their own constituents at risk to boost their re-election chances:,"['No', 'mask', 'social', 'distanc', 'rage', 'arizona', 'these', 'republican', 'state', 'lawmak', 'recklessli', 'put', 'constitu', 'risk', 'boost', 're-elect', 'chanc', ':']"
40,2020-06-24 20:27:59,3744.0,3011.0,en,"St. Petersburg, FL",2.0,BenDiamondFL,"Pinellas broke its single-day record for new coronavirus cases again with 354. About 27% of the total cases in FL have come in the last week. Please everyone, remember to wear your facemasks, continue to practice social distancing when possible &amp; stay safe",1.2758884223396987e+18,0.0,[],"Pinellas broke its single-day record for new coronavirus cases again with . About % of the total cases in FL have come in the last week. Please everyone, remember to wear your facemasks, continue to practice social distancing when possible &amp; stay safe","['pinella', 'broke', 'single-day', 'record', 'new', 'coronaviru', 'case', 'about', '%', 'total', 'case', 'FL', 'come', 'last', 'week', 'pleas', 'everyon', 'rememb', 'wear', 'facemask', 'continu', 'practic', 'social', 'distanc', 'possibl', '&', 'amp', 'stay', 'safe']"
26,2020-06-24 20:29:28,11307.0,785.0,en,"Washington, DC",25.0,bykatiep,RT @American_Bridge: No masks or social distancing as #COVID19 rages in Arizona. These Republican state lawmakers are recklessly putting th…,1.2758887940598907e+18,0.0,['COVID19'],: No masks or social distancing as rages in Arizona. These Republican state lawmakers are recklessly putting th,"[':', 'No', 'mask', 'social', 'distanc', 'rage', 'arizona', 'these', 'republican', 'state', 'lawmak', 'recklessli', 'put', 'th']"
19,2020-06-24 20:29:50,2641.0,7562.0,en,"#Louisville, #KY",2.0,chriswnews,"Kentucky #covid19 school guidelines include wearing of masks when closer than 6 feet, masks on busses, only select assemblies, social distancing in hallways",1.2758888868085473e+18,1.0,['covid19'],"Kentucky school guidelines include wearing of masks when closer than feet, masks on busses, only select assemblies, social distancing in hallways","['kentucki', 'school', 'guidelin', 'includ', 'wear', 'mask', 'closer', 'feet', 'mask', 'buss', 'select', 'assembl', 'social', 'distanc', 'hallway']"
35,2020-06-24 20:31:25,230.0,473.0,en,"Cudahy, CA",2.0,CityOfCudahyCA,A friendly reminder that Californians are required to wear a mask while indoors and when physical distancing isn’t possible. Here is a video on how to properly wear your mask. #protectyourself #cudahyca #COVID19 #stopthespread #doyourpart #masks @lizfromsela @Jrgvice,1.275889288371155e+18,0.0,"['protectyourself', 'cudahyca', 'COVID19', 'stopthespread', 'doyourpart', 'masks']",A friendly reminder that Californians are required to wear a mask while indoors and when physical distancing isnt possible. Here is a video on how to properly wear your mask.,"['A', 'friendli', 'remind', 'californian', 'requir', 'wear', 'mask', 'indoor', 'physic', 'distanc', 'isnt', 'possibl', 'here', 'video', 'properli', 'wear', 'mask']"
28,2020-06-24 20:32:20,7475.0,2298.0,en,"Los Angeles, CA",4.0,adamdavidlong,RT @TheLaurenValdez: Yall out here social distancing &amp; being amateur epidemiologists while most are over COVID &amp; cases are climbing! Mask w…,1.2758895193513124e+18,0.0,[],: Yall out here social distancing &amp; being amateur epidemiologists while most are over COVID &amp; cases are climbing! Mask w,"[':', 'yall', 'social', 'distanc', '&', 'amp', 'amateur', 'epidemiologist', 'covid', '&', 'amp', 'case', 'climb', '!', 'mask', 'w']"
3,2020-06-24 20:32:40,152658.0,1890.0,en,"Fort Lauderdale, Florida ",29.0,JENNIFERANNL0VE,"RT @mhmck: Canada flattened the curve with social distancing, masks and testing. The United States let the #COVID19 pandemic get out of con…",1.275889601111044e+18,0.0,['COVID19'],": Canada flattened the curve with social distancing, masks and testing. The United States let the pandemic get out of con","[':', 'canada', 'flatten', 'curv', 'social', 'distanc', 'mask', 'test', 'the', 'unit', 'state', 'let', 'pandem', 'get', 'con']"
23,2020-06-24 20:33:30,25409.0,3990.0,en,Boston,9.0,rkorny,RT @robgo: Some thoughts on fundraising during Covid. My expectation is that some form of social distancing will be in place for quite some…,1.275889813061804e+18,0.0,[],: Some thoughts on fundraising during Covid. My expectation is that some form of social distancing will be in place for quite some,"[':', 'some', 'thought', 'fundrais', 'covid', 'My', 'expect', 'form', 'social', 'distanc', 'place', 'quit']"
31,2020-06-26 17:33:19,49082.0,156.0,en,"South walton,Fl  ",6078.0,idontgiveadam42,RT @BuckSexton: Just look at all that social distancing from libs who “believe in science” and are super worried about covid,1.2765692439502234e+18,0.0,[],: Just look at all that social distancing from libs who believe in science and are super worried about covid,"[':', 'just', 'look', 'social', 'distanc', 'lib', 'believ', 'scienc', 'super', 'worri', 'covid']"
41,2020-06-26 17:33:54,73100.0,535.0,en,,0.0,TampaNative52,"Are these fools in the Covid 19 task force doing drugs? They’re telling us to make sure we stay 6 foot apart, wear our mask, and do social distancing! Why aren’t they lecturing that GD fool in the Whitehorse having all these GD rally’s?",1.276569390322983e+18,0.0,[],"Are these fools in the Covid task force doing drugs? Theyre telling us to make sure we stay foot apart, wear our mask, and do social distancing! Why arent they lecturing that GD fool in the Whitehorse having all these GD rallys?","['are', 'fool', 'covid', 'task', 'forc', 'drug', 'theyr', 'tell', 'us', 'make', 'sure', 'stay', 'foot', 'apart', 'wear', 'mask', 'social', 'distanc', '!', 'whi', 'arent', 'lectur', 'GD', 'fool', 'whitehors', 'GD', 'ralli']"
20,2020-06-26 17:34:42,2.0,2373.0,en,Boston,0.0,HotpageNews,American Airlines ditches social distancing guidelines as coronavirus spikes to record levels in US -,1.2765695914105487e+18,0.0,[],American Airlines ditches social distancing guidelines as coronavirus spikes to record levels in US -,"['american', 'airlin', 'ditch', 'social', 'distanc', 'guidelin', 'coronaviru', 'spike', 'record', 'level', 'US', '-']"
6,2020-06-26 17:35:08,1286.0,96.0,en,Louisiana,1.0,catstjohn,#COVID VP Pense is the only one NOT wearing a mask. How are they going to get the citizens to wear a mask when the leaders of this country do not follow the distancing and wearing masks!!!! @VP @realDonaldTrump,1.2765697004749455e+18,0.0,['COVID'],VP Pense is the only one NOT wearing a mask. How are they going to get the citizens to wear a mask when the leaders of this country do not follow the distancing and wearing masks!!!!,"['VP', 'pens', 'one', 'not', 'wear', 'mask', 'how', 'go', 'get', 'citizen', 'wear', 'mask', 'leader', 'countri', 'follow', 'distanc', 'wear', 'mask', '!', '!', '!', '!']"
