Unnamed: 0,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
22,2020-05-03 04:21:17,384.0,132.0,en,"Gaithersburg, MD",11.0,alimalik30,RT @MontgomeryCoMD: Social distancing and staying at home during the #COVID19 pandemic can be difficult for those experiencing family viole…,1.2568009769562726e+18,0.0,['COVID19'],: Social distancing and staying at home during the pandemic can be difficult for those experiencing family viole,"[':', 'social', 'distanc', 'stay', 'home', 'pandem', 'difficult', 'experienc', 'famili', 'viol']"
14,2020-05-03 04:21:35,6169.0,2878.0,en,New York City,1.0,DewaneMutunga,The lack of social distancing is starting to really infuriate me. People are ignoring how serious this coronavirus is and what it does to people. It’s NOT a game.,1.2568010498112594e+18,0.0,[],The lack of social distancing is starting to really infuriate me. People are ignoring how serious this coronavirus is and what it does to people. Its NOT a game.,"['the', 'lack', 'social', 'distanc', 'start', 'realli', 'infuri', 'peopl', 'ignor', 'seriou', 'coronaviru', 'peopl', 'it', 'not', 'game']"
34,2020-05-03 04:22:35,12727.0,41.0,en,"Seattle, Washington ",0.0,movedbypolitics,"America needs good information ... about the prevalence and deadliness of coronavirus infections in given subsets of people, so that governors and mayors can develop rules for social distancing and reopening that are sensible, sustainable and tailored to the situation at hand.",1.2568013023418122e+18,0.0,[],"America needs good information ... about the prevalence and deadliness of coronavirus infections in given subsets of people, so that governors and mayors can develop rules for social distancing and reopening that are sensible, sustainable and tailored to the situation at hand.","['america', 'need', 'good', 'inform', '...', 'preval', 'deadli', 'coronaviru', 'infect', 'given', 'subset', 'peopl', 'governor', 'mayor', 'develop', 'rule', 'social', 'distanc', 'reopen', 'sensibl', 'sustain', 'tailor', 'situat', 'hand']"
30,2020-05-03 04:24:28,32902.0,417.0,en,New York,13.0,wavybrownhair,RT @CNNBusiness: Black barbers across America are divided over whether cities and states should lift coronavirus social distancing mandates…,1.2568017785044705e+18,0.0,[],: Black barbers across America are divided over whether cities and states should lift coronavirus social distancing mandates,"[':', 'black', 'barber', 'across', 'america', 'divid', 'whether', 'citi', 'state', 'lift', 'coronaviru', 'social', 'distanc', 'mandat']"
12,2020-05-03 04:25:10,3982.0,88.0,en,"Las Vegas, NV",0.0,carguy98204,@jasonrantz Inslee won’t allow it no masks and no social distancing! Can’t let coronavirus roar back!,1.256801952362451e+18,0.0,[],Inslee wont allow it no masks and no social distancing! Cant let coronavirus roar back!,"['insle', 'wont', 'allow', 'mask', 'social', 'distanc', '!', 'cant', 'let', 'coronaviru', 'roar', 'back', '!']"
12,2020-05-28 18:28:32,2461.0,3736.0,en,"Chicago, USA",0.0,word_czar,To what degree do those who defy mask rules and social distancing guidelines also reject: Climate change science? Intel community reporting about Russian meddling in our elections? Efficacy of gun laws? Objectivity of mainstream news outlets? Do we see a pattern here? #COVID19,1.266073888372527e+18,0.0,['COVID19'],To what degree do those who defy mask rules and social distancing guidelines also reject: Climate change science? Intel community reporting about Russian meddling in our elections? Efficacy of gun laws? Objectivity of mainstream news outlets? Do we see a pattern here?,"['To', 'degre', 'defi', 'mask', 'rule', 'social', 'distanc', 'guidelin', 'also', 'reject', ':', 'climat', 'chang', 'scienc', 'intel', 'commun', 'report', 'russian', 'meddl', 'elect', 'efficaci', 'gun', 'law', 'object', 'mainstream', 'news', 'outlet', 'Do', 'see', 'pattern']"
18,2020-05-28 18:29:25,958.0,317845.0,en,"Orlando, FL",0.0,orlandosentinel,"#OSNow PODCAST: U.S. coronavirus deaths surpass 100,000, Orange and Seminole small business relief money, and social distancing with Gatorland Skunk Ape (Ep. 427)",1.2660741135437537e+18,1.0,['OSNow'],"PODCAST: U.S. coronavirus deaths surpass , Orange and Seminole small business relief money, and social distancing with Gatorland Skunk Ape (Ep. )","['podcast', ':', 'u.s.', 'coronaviru', 'death', 'surpass', 'orang', 'seminol', 'small', 'busi', 'relief', 'money', 'social', 'distanc', 'gatorland', 'skunk', 'ape', 'Ep']"
4,2020-05-28 18:35:40,9142.0,402.0,en,New Jersey ,0.0,SellNYJWoody,"Still have not heard anyone talk about the lack of social distancing and masks in Minneapolis last night. Wonder why that may be? Haven't heard the classic ""if you get covid hospitals should refuse to treat you"" that they say about other people who are refusing to stay home.",1.2660756860553134e+18,0.0,[],"Still have not heard anyone talk about the lack of social distancing and masks in Minneapolis last night. Wonder why that may be? Haven't heard the classic ""if you get covid hospitals should refuse to treat you"" that they say about other people who are refusing to stay home.","['still', 'heard', 'anyon', 'talk', 'lack', 'social', 'distanc', 'mask', 'minneapoli', 'last', 'night', 'wonder', 'may', 'have', ""n't"", 'heard', 'classic', '``', 'get', 'covid', 'hospit', 'refus', 'treat', ""''"", 'say', 'peopl', 'refus', 'stay', 'home']"
43,2020-05-28 18:37:55,1019.0,1045.0,en,"New York, NY",106.0,healthix,"RT @HHSGov: Find important #COVID19 info – from social distancing, to effective cleaning, to maintaining your mental health – in our COVID-…",1.2660762527729377e+18,0.0,['COVID19'],": Find important info from social distancing, to effective cleaning, to maintaining your mental health in our COVID-","[':', 'find', 'import', 'info', 'social', 'distanc', 'effect', 'clean', 'maintain', 'mental', 'health', 'covid-']"
8,2020-05-28 18:39:05,6702.0,50149.0,en,"Washington, DC",1.0,nasw,"Q7: During #COVID19, we can use creative approaches such as “window visits” to maintain both social connection and physical distancing. #OAM2020",1.2660765435220828e+18,0.0,"['COVID19', 'OAM2020']","Q7: During , we can use creative approaches such as window visits to maintain both social connection and physical distancing.","['Q7', ':', 'dure', 'use', 'creativ', 'approach', 'window', 'visit', 'maintain', 'social', 'connect', 'physic', 'distanc']"
28,2020-05-28 18:38:51,47153.0,3617.0,en,"Miami, FL",340.0,daniela_candela,RT @fer_machado123: Burger King Germany launches a social distancing crown 😂🤦‍♂️#marketing #design #COVID,1.266076487494652e+18,0.0,"['marketing', 'design', 'COVID']",: Burger King Germany launches a social distancing crown,"[':', 'burger', 'king', 'germani', 'launch', 'social', 'distanc', 'crown']"
35,2020-05-28 18:41:35,2279.0,76.0,en,"Cedar Park, TX",0.0,NinjaBRsHS,"Another friendly reminder to all those not social distancing and not even trying to stop coronavirus from spreading, nobody cares about you thinking that not doing so is being free, the rest of us sane people just want to live.",1.266077175222018e+18,0.0,[],"Another friendly reminder to all those not social distancing and not even trying to stop coronavirus from spreading, nobody cares about you thinking that not doing so is being free, the rest of us sane people just want to live.","['anoth', 'friendli', 'remind', 'social', 'distanc', 'even', 'tri', 'stop', 'coronaviru', 'spread', 'nobodi', 'care', 'think', 'free', 'rest', 'us', 'sane', 'peopl', 'want', 'live']"
30,2020-05-28 18:43:51,327.0,2063.0,en,"New York, NY",0.0,deannakory,"With people inside and social distancing due to the Coronavirus pandemic, New York City has become quiet. The @NYTimes has compared the sounds of NYC from last year at this time to this year. Hear the difference, now on Inhabit. #nyc #nycsounds",1.2660777426652692e+18,0.0,"['nyc', 'nycsounds']","With people inside and social distancing due to the Coronavirus pandemic, New York City has become quiet. The has compared the sounds of NYC from last year at this time to this year. Hear the difference, now on Inhabit.","['with', 'peopl', 'insid', 'social', 'distanc', 'due', 'coronaviru', 'pandem', 'new', 'york', 'citi', 'becom', 'quiet', 'the', 'compar', 'sound', 'nyc', 'last', 'year', 'time', 'year', 'hear', 'differ', 'inhabit']"
36,2020-05-28 18:44:42,13695.0,623.0,en,,0.0,delaruefrederic,Casino Morongo employee quits over social distancing concerns: 'We were lied to' - KESQ #casinomorongo #california #banning #palmsprings #coronavirus #casino,1.2660779591583007e+18,0.0,"['casinomorongo', 'california', 'banning', 'palmsprings', 'coronavirus', 'casino']",Casino Morongo employee quits over social distancing concerns: 'We were lied to' - KESQ,"['casino', 'morongo', 'employe', 'quit', 'social', 'distanc', 'concern', ':', ""'we"", 'lie', '-', 'kesq']"
28,2020-05-28 18:47:02,3412.0,3726.0,en,"Fort Collins, CO",0.0,CraigMcBreen,Adaptability is required to persevere There will continue to be barriers And nobody knows if social distancing will be the “new normal” I look at the 1-2 gut-punch of the global pandemic and recession from a marketing standpoint. Marketing After COVID,1.2660785465286984e+18,0.0,[],Adaptability is required to persevere There will continue to be barriers And nobody knows if social distancing will be the new normal I look at the -2 gut-punch of the global pandemic and recession from a marketing standpoint. Marketing After COVID,"['adapt', 'requir', 'persever', 'there', 'continu', 'barrier', 'and', 'nobodi', 'know', 'social', 'distanc', 'new', 'normal', 'look', '-2', 'gut-punch', 'global', 'pandem', 'recess', 'market', 'standpoint', 'market', 'after', 'covid']"
24,2020-05-28 18:47:30,1169.0,306.0,en,NY,0.0,TruthSpeaksTrue,"@msLAS @heathercampbell It's likely because vitamin D3 is harder to absorb in darker skin. Here's the study on that: Below is a new study with COVID. The masks, social distancing, etc aren't the key. We have to strengthen our immune systems on our own.",1.2660786643677676e+18,0.0,[],"It's likely because vitamin D3 is harder to absorb in darker skin. Here's the study on that: Below is a new study with COVID. The masks, social distancing, etc aren't the key. We have to strengthen our immune systems on our own.","['It', ""'s"", 'like', 'vitamin', 'D3', 'harder', 'absorb', 'darker', 'skin', 'here', ""'s"", 'studi', ':', 'below', 'new', 'studi', 'covid', 'the', 'mask', 'social', 'distanc', 'etc', ""n't"", 'key', 'We', 'strengthen', 'immun', 'system']"
39,2020-05-28 18:48:22,233.0,31.0,en,"Orchard Park, NY",0.0,HamiltonMcgrath,"This wouldn’t have happened if California wasn’t locked up completely for months. Governor “#NewsomTheGreat” should have kept trails and state parks open, with social distancing. #COVID19 #Covid_19 #COVID19Pandemic #coronavirus #ReopenAmericaNow #USA",1.2660788816243466e+18,0.0,"['NewsomTheGreat', 'COVID19', 'Covid_19', 'COVID19Pandemic', 'coronavirus', 'ReopenAmericaNow', 'USA']","This wouldnt have happened if California wasnt locked up completely for months. Governor should have kept trails and state parks open, with social distancing.","['thi', 'wouldnt', 'happen', 'california', 'wasnt', 'lock', 'complet', 'month', 'governor', 'kept', 'trail', 'state', 'park', 'open', 'social', 'distanc']"
30,2020-05-28 18:51:34,46756.0,1062.0,en,Lincolnshire,1.0,sarahnatural,"It seems the @Tesco store in Bourne, Lincs has decided to not bother with social distancing measures anymore. It was so busy this evening, it was impossible to stay 2 metres apart, kids running about and families wandering around as if #covid was no more. Disgusted I was 😡",1.2660796874675118e+18,0.0,['covid'],"It seems the store in Bourne, Lincs has decided to not bother with social distancing measures anymore. It was so busy this evening, it was impossible to stay metres apart, kids running about and families wandering around as if was no more. Disgusted I was","['It', 'seem', 'store', 'bourn', 'linc', 'decid', 'bother', 'social', 'distanc', 'measur', 'anymor', 'It', 'busi', 'even', 'imposs', 'stay', 'metr', 'apart', 'kid', 'run', 'famili', 'wander', 'around', 'disgust']"
29,2020-05-16 04:02:26,15286.0,28185.0,en,"Virginia, USA",2.0,NeaminZeleke,RT @JDevermont: Our daily #COVID19 graphic is out. Stay safe and practice social distancing.,1.2615072750191616e+18,0.0,['COVID19'],: Our daily graphic is out. Stay safe and practice social distancing.,"[':', 'our', 'daili', 'graphic', 'stay', 'safe', 'practic', 'social', 'distanc']"
20,2020-05-16 04:04:01,94127.0,688.0,en,"Brooklyn, NY",17.0,thatquirkyhuman,"RT @Vivek_Gaur: Now you understand importance of ""Social distancing"". #coronavirus",1.2615076736205087e+18,0.0,['coronavirus'],": Now you understand importance of ""Social distancing"".","[':', 'now', 'understand', 'import', '``', 'social', 'distanc', ""''""]"
37,2020-05-16 04:05:05,42042.0,27433.0,en,New England,8.0,aroseblush,RT @aroseblush: Get your daily hit of COVID HERE 🤦🏻‍♀️ 😫 Governor says gyms in Florida allowed to reopen with social distancing 😫 ht…,1.2615079429034353e+18,0.0,[],: Get your daily hit of COVID HERE Governor says gyms in Florida allowed to reopen with social distancing ht,"[':', 'get', 'daili', 'hit', 'covid', 'here', 'governor', 'say', 'gym', 'florida', 'allow', 'reopen', 'social', 'distanc', 'ht']"
3,2020-05-16 04:06:04,6832.0,100.0,en,"Kansas City, MO",0.0,mrenk212,"@e_pirozhkova @MichaelCerrone1 @JHardeno @Benaskren So in 2 months with social distancing orders in and everyone wearing masks, the Coronavirus has killed just as many as the flu in one year (80k), but the flu is worse?",1.2615081867895112e+18,0.0,[],"So in months with social distancing orders in and everyone wearing masks, the Coronavirus has killed just as many as the flu in one year (80k), but the flu is worse?","['So', 'month', 'social', 'distanc', 'order', 'everyon', 'wear', 'mask', 'coronaviru', 'kill', 'mani', 'flu', 'one', 'year', '80k', 'flu', 'wors']"
30,2020-05-16 04:06:19,26996.0,2825.0,en,"Roseland, NJ",0.0,6percentReally,@AMorgerboi20 @IngrahamAngle There is absolutely NO SCIENCE linking social distancing to the rise or fall of covid cases or deaths. #NoScience,1.261508249993478e+18,0.0,['NoScience'],There is absolutely NO SCIENCE linking social distancing to the rise or fall of covid cases or deaths.,"['there', 'absolut', 'NO', 'scienc', 'link', 'social', 'distanc', 'rise', 'fall', 'covid', 'case', 'death']"
19,2020-05-16 04:06:56,27203.0,6941.0,en,United States,0.0,w_conservative,@NotBroCoach South Korea has a sane leader. We do not. Magats are out in droves without distancing and masks. Spreading the virus. I don’t get upset any more. Let them contract covid for trump. I’m staying in.,1.2615084078418084e+18,0.0,[],South Korea has a sane leader. We do not. Magats are out in droves without distancing and masks. Spreading the virus. I dont get upset any more. Let them contract covid for trump. Im staying in.,"['south', 'korea', 'sane', 'leader', 'We', 'magat', 'drove', 'without', 'distanc', 'mask', 'spread', 'viru', 'dont', 'get', 'upset', 'let', 'contract', 'covid', 'trump', 'Im', 'stay']"
35,2020-05-16 04:07:04,7300.0,39624.0,en,"Raleigh, NC",4.0,PoliceWake,reduce capacity (social distancing) and encouraging protective wear. Those at high risk should remain home. #COVID19 #ReligiousLiberty,1.2615084416773652e+18,0.0,"['COVID19', 'ReligiousLiberty']",reduce capacity (social distancing) and encouraging protective wear. Those at high risk should remain home.,"['reduc', 'capac', 'social', 'distanc', 'encourag', 'protect', 'wear', 'those', 'high', 'risk', 'remain', 'home']"
28,2020-05-16 04:08:54,305.0,82.0,en,Bradford,0.0,GibGemini,I found my new Coronavirus mask....excellent also for social distancing 😂😂😂😂,1.261508900949561e+18,0.0,[],I found my new Coronavirus mask....excellent also for social distancing,"['found', 'new', 'coronaviru', 'mask', '....', 'excel', 'also', 'social', 'distanc']"
